0,1,2,3,4,5,6,7,8,9,10,11,12
-2.1143,5.8617,2.9413,1.4745,3.9282,0.132,1.6612,1.2601,1.0963,1.63,0.81443,2.1454,2.0
-6.2984,-2.0739,3.2906,2.1502,3.8759,1.4905,0.47455,2.3951,1.4299,1.0455,0.60036,2.3472,2.0
-6.1968,0.30631,1.3736,3.7056,2.3065,1.4267,2.385,1.8751,3.1242,2.4368,3.8308,0.84379,2.0
-3.144,4.7117,0.54455,2.9965,0.93393,1.0988,0.018751,2.6328,0.75538,2.5311,2.9947,1.6557,2.0
-5.6831,0.71984,2.6636,0.59094,1.1684,1.0576,3.7578,1.044,1.6259,3.0371,0.82581,2.0633,2.0
-0.44579,-6.3546,3.3218,0.011551,2.6951,2.9781,2.7656,1.1381,2.7758,0.93558,2.6628,3.3533,2.0
,,,0.50806,,,,,,,0.87825,2.6396,
-5.8488,3.1339,0.55784,3.6677,0.79881,3.2123,3.0149,3.8939,2.1847,0.090791,1.7972,1.9247,2.0
3.4708,2.1062,1.5153,2.6885,3.8328,1.2176,2.6333,1.1302,3.6494,1.1657,3.7615,3.4111,2.0
-1.1761,6.0403,2.7135,0.45516,1.3446,1.3714,1.1348,3.416,3.6705,1.4163,2.3278,1.9261,2.0
-5.8065,-2.5876,2.0637,3.8409,0.59866,2.6374,2.1425,3.6053,2.4742,2.5985,0.59091,1.0892,2.0
4.5471,-1.8804,3.9122,0.47753,1.3135,0.15586,0.24086,3.351,3.6419,2.4304,2.5181,2.9248,2.0
2.1454,2.8337,1.0709,1.9697,0.45239,3.0886,2.7097,3.0091,3.5754,3.0247,0.73721,3.8779,2.0
-0.85314,-5.6499,3.4676,1.4453,3.0877,2.7603,3.6915,1.0365,1.3812,3.5375,0.33157,1.5025,2.0
-5.4443,0.68301,1.495,1.88,3.1703,3.709,1.8666,3.7886,3.9855,3.582,0.85571,0.9544,2.0
-0.95467,-4.8655,0.54652,0.23512,2.3483,0.24807,1.4752,3.3885,3.5611,0.3123,2.1057,0.97082,2.0
-0.17815,4.0046,0.33077,1.32,0.31677,2.7499,3.6696,3.3695,1.4553,2.1035,2.6668,0.075758,2.0
-0.20021,-4.0932,2.9553,1.0581,0.77161,2.9028,0.046292,3.1086,3.1316,0.18058,1.836,3.9306,2.0
8.4093,-0.97727,1.4883,0.98367,3.1016,3.3861,3.7169,1.895,1.3133,3.1865,0.86183,3.2105,2.0
-4.9557,2.2834,1.5221,3.7907,1.4136,2.2152,2.7737,3.4047,0.62683,1.2593,0.8811,2.2539,2.0
2.9079,1.2512,1.2087,0.12977,3.3558,3.3696,3.2849,3.7167,2.9579,0.94203,3.5604,1.5553,2.0
-3.9486,3.4298,1.1781,3.6246,0.53555,0.19568,3.4309,0.096975,2.5269,1.0698,1.2062,2.6101,2.0
3.1809,3.2693,1.0393,1.474,2.7926,3.0352,0.44231,2.9163,2.3996,0.56954,1.0002,3.9748,2.0
0.90229,5.3891,1.8539,2.6502,0.76138,2.704,2.82,1.8653,0.96225,0.77541,3.5865,2.8551,2.0
-6.3088,0.64753,3.9514,3.8145,1.5872,3.4977,2.2067,2.3648,1.1294,3.3335,0.47891,0.40947,2.0
3.5576,2.0398,1.5403,0.37651,1.3558,1.3238,2.0825,3.938,3.1949,2.9804,2.6608,1.7892,2.0
4.0046,-3.4304,3.7729,2.7413,3.6908,2.074,1.2549,3.388,2.3478,2.9754,1.3099,2.7712,2.0
-0.11795,4.4589,0.668,1.6498,3.3536,1.8158,0.64566,3.9068,1.207,1.0638,1.3044,1.3318,2.0
-4.0735,-5.3245,3.7,0.44715,2.5181,0.71801,1.2789,1.3794,1.1844,0.45367,3.302,3.687,2.0
-4.8265,-3.4434,3.0173,1.9673,3.462,3.3896,2.6843,1.1095,0.90082,0.19592,2.2008,2.53,2.0
0.60429,3.157,3.4264,1.8462,0.86516,0.1857,2.0958,1.2656,2.0218,1.1045,2.5791,3.7287,2.0
-4.3674,-0.90288,2.4095,3.5082,0.2596,2.0944,2.4312,1.346,2.2601,2.6294,3.3805,1.7037,2.0
2.2627,3.5873,0.42947,2.641,2.712,0.93081,3.0413,2.1924,0.27558,2.5068,2.38,1.202,2.0
-4.7729,-0.039491,1.8219,1.1119,2.1405,3.6131,0.65545,1.1408,0.65561,2.2964,1.3239,3.5561,2.0
-3.8795,1.4262,2.6184,2.6287,2.0694,2.165,1.9774,3.6634,2.0421,0.80143,0.84563,0.069495,2.0
6.6121,1.1208,0.23013,2.5817,1.0229,0.39474,3.0588,2.6827,2.1662,1.6375,2.5028,0.59222,2.0
-3.7151,-3.4832,0.085052,3.5889,3.4113,3.4283,1.2032,3.142,2.0401,1.1373,1.0522,3.8366,2.0
3.5246,-1.1692,1.1592,3.5293,3.2928,0.17095,3.3555,0.73202,0.48767,3.3363,3.9026,2.8579,2.0
2.5031,4.8543,3.7259,1.3407,0.066289,0.56817,2.7192,0.56354,0.623,3.0294,0.64542,1.2259,2.0
-1.0587,4.5762,2.0561,1.708,1.8988,0.86999,1.3138,0.22298,1.6366,3.4636,3.1782,3.3124,2.0
-7.771,-0.6698,3.5012,3.2151,3.7765,3.1098,2.1531,2.4735,2.7746,1.6677,3.6977,3.2316,2.0
,,,3.6924,,,,,,,1.8652,3.637,
2.2748,6.6188,3.538,3.4669,3.3999,0.1013,0.97191,1.5001,2.5455,0.27974,2.4543,2.5713,2.0
-2.1442,-2.8267,2.1391,1.9986,2.1422,3.3351,0.077936,0.090473,2.3272,3.8338,1.642,2.5147,2.0
-2.0355,5.8868,3.5704,2.3379,1.7364,1.4528,2.4299,0.637,3.8989,2.7488,3.8769,0.47388,2.0
-0.89421,6.0466,0.41105,3.699,0.097735,3.1542,2.1552,2.0271,2.1186,1.0401,2.6128,3.6759,2.0
0.93572,-4.7932,0.84818,0.66447,2.0174,3.5186,0.9054,3.1487,1.1535,2.9425,3.0856,2.4959,2.0
1.5606,-3.0359,2.8064,1.4974,3.5059,2.706,3.6798,3.0482,0.78483,1.9145,1.6607,1.0303,2.0
-6.1142,1.8335,1.4454,1.0376,3.633,2.181,3.744,3.7373,0.86149,3.4855,0.59628,3.8052,2.0
-4.5318,-1.2692,0.0055829,3.3219,1.1408,3.5956,1.9545,3.1807,1.7507,1.2902,1.9773,0.18482,2.0
4.0545,2.0384,1.5372,0.28071,0.53081,0.39797,2.7905,1.817,2.2678,2.2441,3.3948,0.083709,2.0
6.1593,3.7007,1.2806,1.1241,0.00053017,0.36376,2.0663,1.3776,3.6623,0.9834,2.7111,0.3522,2.0
-0.23381,-3.3065,1.5734,2.2202,1.2718,0.13696,1.1409,0.53144,1.2644,0.53795,1.7837,2.0714,2.0
-2.5373,4.9397,0.725,2.4759,2.1204,1.2967,0.037802,2.2449,1.1241,0.95045,1.9883,3.5147,2.0
-0.65814,-3.5602,0.83751,1.6391,3.3167,0.66426,1.1718,0.83046,2.4756,1.4547,0.62451,1.6087,2.0
-3.49,4.3971,2.3749,1.0337,2.6943,3.9923,2.6659,0.47203,0.88178,2.7524,2.7915,2.2453,2.0
-3.1104,4.1622,2.3779,1.667,3.6521,1.6619,0.62037,3.0706,0.68807,0.15608,0.81877,2.3926,2.0
-4.0056,-1.1825,0.68988,1.5282,3.0246,3.0173,0.90231,1.829,0.06567,2.7549,2.7095,0.3002,2.0
-2.8383,-6.1226,3.732,0.38534,0.67405,2.7733,3.5105,2.9034,2.0653,1.0433,0.49803,1.566,2.0
2.7417,0.0099905,0.22487,0.52514,3.8561,3.0826,2.4229,0.4269,0.0096647,3.4264,2.3819,1.4199,2.0
0.84809,6.1109,0.8069,2.4396,1.3931,3.649,2.5873,1.7566,2.224,2.1845,3.0917,0.97916,2.0
-4.9617,-1.3771,2.033,2.6248,2.394,1.2427,0.27673,2.2296,2.2229,1.842,2.3183,0.43211,2.0
-1.1407,-4.2492,3.0369,3.364,2.9256,0.81887,0.87418,3.4223,0.29493,0.61066,2.7357,0.44916,2.0
4.0341,-6.6793,0.58421,1.9993,3.4833,0.29152,3.12,3.6477,1.5876,1.0232,1.7092,1.0688,2.0
-1.6093,4.1622,3.7243,1.2288,1.3336,2.3488,2.5163,1.4053,3.0888,1.5666,1.1072,1.0656,2.0
-1.2388,4.0469,1.6878,0.67906,1.8522,2.1699,0.28247,1.4894,2.2901,3.8584,3.9122,3.7443,2.0
2.8398,-2.6799,0.22599,0.19506,0.66755,2.5763,2.6289,0.40894,1.6123,2.0777,3.8597,0.74471,2.0
-3.7889,-0.2784,2.6968,0.90327,1.8656,2.392,2.0786,2.6304,2.0933,0.48354,2.9122,2.0297,2.0
-0.16449,5.4944,1.1192,1.4679,1.8255,1.8001,3.7901,0.87524,1.5699,3.6596,2.8991,0.59038,2.0
0.48416,3.5096,3.1203,2.2714,0.51129,0.6502,0.083403,3.4657,0.2681,1.8264,2.5799,3.6828,2.0
-1.0492,-5.4582,3.8514,2.2789,2.5597,3.0597,2.9149,1.5736,3.1141,3.6187,0.3434,3.7178,2.0
-4.1993,-3.8395,2.753,3.1151,3.586,3.9332,1.5941,1.8155,3.0572,1.1676,2.1116,0.54701,2.0
1.9805,6.0402,1.9937,2.361,1.7097,0.57259,2.749,0.72702,2.2741,3.1288,3.4062,3.4863,2.0
7.2738,-0.52289,0.39613,0.44265,0.70338,3.3108,0.29235,0.26975,2.4579,0.22363,0.83994,0.04942,2.0
-1.1497,3.4456,1.151,2.5627,1.1796,3.5245,3.0322,3.1382,2.3555,0.85218,3.307,2.8881,2.0
0.50343,3.747,2.1524,0.28808,0.23495,0.2818,0.20289,3.2075,2.4665,3.1062,0.82564,3.5143,2.0
3.8011,2.3705,0.04532,1.4634,0.24069,1.9115,2.5696,1.8537,0.95911,2.7872,1.902,1.5498,2.0
-2.6586,4.8622,1.1314,1.1492,0.10664,2.955,2.0031,3.4097,3.1643,3.6315,1.1997,0.98572,2.0
-3.1311,2.5318,2.3583,2.9658,2.2019,2.9349,2.1204,2.5026,2.8226,2.4355,1.3799,0.44689,2.0
-1.0971,-5.2796,0.68819,0.26795,2.2522,3.265,2.953,0.72196,2.9515,2.1782,3.7118,3.3871,2.0
-3.4482,-3.8308,0.68039,3.0287,1.2184,2.1339,1.0983,0.12028,0.55367,3.0125,0.12048,2.6386,2.0
-3.5181,1.4181,2.7054,0.96285,3.018,2.2433,0.95214,0.51911,0.021961,3.509,2.8801,3.1186,2.0
-4.1454,1.8405,2.2784,0.92364,2.6844,1.3861,3.0398,1.2624,2.9541,3.5751,1.5049,1.4343,2.0
1.8558,-6.1599,2.2067,0.047954,3.7594,2.203,3.8404,2.9261,3.2431,3.4233,2.3521,0.73654,2.0
3.0476,-1.2289,3.8698,0.5299,1.9406,0.084411,0.66483,3.0919,2.2589,2.733,1.3198,0.040718,2.0
4.4711,3.5252,2.5137,0.83755,2.0724,2.9471,1.5144,0.59428,0.22273,1.6305,3.4597,0.34366,2.0
-0.65393,4.597,1.2982,0.85673,3.1568,3.3359,0.38721,3.1832,1.2924,0.19142,3.4198,1.3179,2.0
-5.0987,-4.0261,2.0841,3.6232,2.2847,3.3453,3.7382,0.66138,3.7345,0.95371,2.1924,1.2033,2.0
0.79436,4.6602,3.4597,1.1111,3.066,0.13248,3.2117,2.8684,3.411,0.055837,0.17365,2.0263,2.0
-5.946,-0.73696,3.9764,0.38841,3.6807,3.6487,2.9208,0.31423,2.7471,1.5268,2.1343,1.5464,2.0
3.2243,3.1588,3.354,3.1313,0.84123,0.3797,3.1789,1.5755,0.66895,3.6285,3.3011,3.7492,2.0
,,,2.6701,,,,,,,2.2651,0.63816,
4.3306,-1.5182,2.9976,2.4507,1.8629,2.0888,1.4468,2.1199,0.31828,3.4693,0.87695,3.1188,2.0
-5.058,-3.0159,3.7577,1.3752,2.4668,0.065466,0.64533,3.7894,2.244,0.58869,1.2934,0.70985,2.0
1.2299,-3.4808,2.6723,2.7614,0.81237,0.51671,3.5455,1.2667,1.8362,1.2397,0.26017,3.2212,2.0
-3.9308,-1.3799,1.9248,0.93424,2.7104,2.3727,3.608,2.3127,2.6603,1.673,1.4953,2.2495,2.0
-3.4533,-6.8284,1.1447,1.2321,0.069262,2.8871,3.0343,0.76092,1.7365,0.8407,1.0341,1.8803,2.0
-5.6711,0.97895,2.3806,1.4292,0.90643,0.1481,1.4472,1.569,0.12281,3.0698,1.0424,1.4384,2.0
5.7691,2.3763,1.3456,0.86679,3.6579,0.70468,1.9849,3.995,1.7696,0.97018,1.8899,1.4871,2.0
-1.8882,3.4772,3.8382,2.7091,3.0737,0.92975,2.6347,1.3748,1.8683,3.5446,0.37933,1.5315,2.0
4.4492,1.4206,1.7683,2.9441,2.1333,2.8601,1.1559,3.6343,0.041537,1.1902,0.25258,1.0252,2.0
-0.24757,5.3293,3.848,0.040074,0.27352,3.0823,0.57223,2.7907,2.3742,0.76271,3.2659,3.8882,2.0
-0.063939,4.6615,2.7055,1.4237,0.79834,2.3575,1.2325,0.11908,1.2065,2.8965,0.27379,2.6423,2.0
-1.9879,-4.4751,2.8243,0.95982,0.048071,3.4918,1.3898,1.9251,3.3037,3.8272,1.1905,2.0211,2.0
3.8046,-2.7337,3.8308,3.7104,3.8663,1.816,0.55815,2.7076,3.6637,3.6059,3.1503,0.79208,2.0
4.9651,-2.9245,3.7595,3.0519,3.3288,3.9357,0.86495,1.6099,1.0694,2.8023,1.8255,0.41754,2.0
2.7541,-4.0316,3.335,1.5175,1.7812,1.0398,2.2233,0.61636,1.1841,3.2539,3.6407,3.5537,2.0
6.1634,0.71539,0.62097,2.7438,3.962,2.7627,0.20473,2.2447,0.36989,3.4657,2.2027,1.4518,2.0
5.1561,-0.38914,3.3217,2.7955,3.1771,2.387,1.6694,3.7973,2.9033,3.5529,1.7169,1.8149,2.0
-1.5282,-5.8408,1.8566,2.3616,1.9544,1.1173,2.8463,3.8372,2.8698,0.92181,1.5962,0.25917,2.0
0.92994,5.3117,1.1948,3.8482,0.52236,1.1168,3.5171,3.9598,2.4835,2.5059,0.25319,3.403,2.0
4.5771,-1.301,2.0932,3.1254,0.84897,2.7351,2.4059,3.3441,1.5045,0.97577,2.8648,1.1177,2.0
2.6587,4.4877,3.3265,2.1537,3.3244,3.2451,1.8599,2.6163,2.5227,1.7707,2.8797,3.6477,2.0
0.51924,-4.7971,2.1565,0.37655,1.2951,0.30496,3.2617,3.4767,2.0691,3.1311,2.9647,0.23908,2.0
-1.9462,-6.0397,1.0393,3.544,2.9551,1.4775,1.2885,3.4551,2.6008,2.8633,2.7575,2.4639,2.0
,,,1.03,,,,,,,1.0417,2.2558,
-0.10956,4.0808,0.74695,1.854,2.9259,3.8333,0.55206,0.66107,1.3241,2.9513,0.03948,2.6731,2.0
-2.9951,-2.1927,1.4026,1.3232,0.21478,3.9749,2.6144,0.3179,2.2302,3.6312,1.4004,1.3418,2.0
2.5933,-4.381,0.75887,3.0271,2.8576,1.7023,0.10197,2.0356,0.11446,3.3689,3.5846,0.15118,2.0
2.052,0.43456,3.3428,3.2114,0.48694,1.7326,0.93475,0.37216,0.88346,3.8859,2.9729,1.1431,2.0
3.4013,-4.1147,1.5366,3.2125,3.9362,1.3538,3.9151,1.7514,3.1424,0.57144,1.1759,3.725,2.0
-0.53166,6.7771,0.037999,3.5065,2.3724,1.8187,3.7721,1.2479,1.1636,3.4276,0.73737,3.1994,2.0
5.274,-2.6179,1.2361,0.3499,1.0782,3.0799,3.9243,1.5166,0.22873,3.0482,0.65182,1.3243,2.0
-3.0832,-5.17,3.347,2.6717,1.728,3.0228,0.26786,3.9824,2.7956,3.041,0.30316,2.9497,2.0
1.0371,3.681,1.1253,2.0097,3.722,3.9696,0.78103,3.478,2.5533,1.8377,1.7479,2.2698,2.0
1.4383,6.3769,3.1254,1.3422,2.0315,0.81229,1.6936,3.7916,2.5908,1.5363,1.0865,0.064255,2.0
0.28393,6.5426,2.1261,2.3542,0.25639,1.5017,2.1483,1.0172,3.5304,0.42971,0.94842,1.7021,2.0
0.17175,-3.9169,0.61566,1.4077,2.6364,2.8347,1.8531,0.19397,0.65628,1.8219,0.5862,0.11751,2.0
-1.7084,-6.8005,2.101,0.82687,1.7967,0.65399,2.5036,3.3274,2.6667,0.58899,1.8833,3.1367,2.0
-0.18069,5.696,1.133,1.0486,0.58867,1.2958,2.0102,2.7549,1.5328,1.1744,2.9144,3.9233,2.0
6.038,-4.6321,2.8595,0.3946,3.1009,3.236,3.1671,2.3841,2.7729,1.5217,1.5656,2.7598,2.0
-3.2146,-5.5786,2.9376,0.60025,2.125,0.87583,2.8414,0.85896,1.2167,3.6982,0.62407,3.1187,2.0
6.7094,0.82321,1.7985,1.2841,0.35158,1.3136,2.2776,2.1407,2.5985,0.77387,0.56637,2.3919,2.0
,,,2.3776,,,,,,,3.6181,1.1384,
1.891,4.3108,0.54216,0.61495,3.4726,1.4093,2.5024,1.7242,3.6515,1.5769,1.4097,2.985,2.0
-6.6731,1.045,1.0911,0.2505,0.2252,0.29416,3.7033,0.76295,1.5551,0.77394,0.63785,2.7755,2.0
-2.2653,-0.66299,2.5426,0.031129,2.5602,2.0208,3.9328,1.3111,2.7121,0.12694,3.4875,1.7701,2.0
-5.6785,0.23727,3.2248,3.097,3.5571,1.0968,2.8927,3.7506,3.0107,3.2073,3.2148,1.6765,2.0
-4.3438,-2.2265,2.6715,2.7282,1.3909,2.2705,0.75023,3.3895,0.79758,1.2533,2.9366,0.60309,2.0
-0.39144,5.7986,1.1464,0.48201,2.6669,0.11004,3.4405,1.0279,2.7133,2.9878,1.9687,2.1612,2.0
-0.314,-6.5709,0.56977,2.877,1.8178,2.4549,0.51624,1.5088,3.164,2.3625,1.6074,0.78544,2.0
0.96589,4.2954,0.9835,0.64742,1.7875,1.6944,2.9739,2.9341,2.9048,1.1857,3.4504,2.9967,2.0
4.6494,5.5651,2.7676,0.48064,0.068124,2.5812,0.19151,3.1289,0.70079,3.262,0.72335,2.8626,2.0
-0.39152,-4.806,0.28699,2.7246,3.4457,1.2245,2.5988,0.046548,0.41286,3.5701,3.7023,2.818,2.0
-4.9368,0.25617,1.9946,0.57931,3.7513,1.1631,0.23815,0.88682,3.2702,2.3583,3.2881,2.9451,2.0
1.8027,-3.3118,3.944,0.23131,1.9151,1.7221,3.679,0.26829,3.9204,3.2608,2.7463,2.6267,2.0
-0.24005,4.2544,3.6196,0.53977,2.2793,2.2011,0.6869,2.8226,3.0067,2.2205,1.8766,3.5644,2.0
0.82535,-5.6439,2.3008,0.059122,3.9712,0.48984,0.35219,3.5037,3.639,3.2583,3.5518,1.9643,2.0
-1.0719,3.2055,3.0661,0.75647,1.6165,0.5217,1.2182,1.1099,2.4341,0.15342,3.9294,1.3671,2.0
-3.5272,2.9727,2.9871,0.28345,0.87937,0.91515,2.6864,2.7712,1.8368,3.3939,0.12934,3.8508,2.0
-3.2786,-1.5715,2.7813,0.15144,3.466,0.42769,0.81777,0.55605,0.18365,0.45794,3.2991,0.49978,2.0
-3.2513,1.5224,2.7093,1.2315,2.7561,0.37215,3.8992,1.4991,2.3987,0.6047,2.6373,0.83445,2.0
2.1615,4.3477,1.1296,2.0629,0.68588,0.75429,0.15824,3.3435,3.1257,2.9121,1.7931,0.61988,2.0
-4.3394,-5.0551,2.3275,1.574,0.036095,2.734,1.9672,2.783,3.2722,0.8079,2.2949,3.2304,2.0
,,,3.9808,,,,,,,3.1917,0.26947,
1.88,-5.8403,3.257,1.7584,0.82555,2.0856,1.6201,3.4134,2.9316,3.4687,2.531,1.9624,2.0
1.9849,-4.1938,0.063948,0.60576,3.6065,3.7673,0.22833,1.1784,2.7102,0.83616,3.1588,2.3937,2.0
4.1448,-5.9803,0.85741,3.1122,2.8366,2.55,2.5213,2.6039,3.8884,2.915,0.23824,1.4601,2.0
2.0315,4.4424,3.9515,2.9647,0.52772,2.8742,0.85832,1.1945,1.6464,2.4532,1.5576,2.7542,2.0
-2.8918,-1.7118,3.2693,0.35057,1.7008,1.6978,2.5188,3.7787,0.20491,2.0519,1.6809,3.4276,2.0
6.3256,-2.0213,2.5283,1.8817,2.6458,0.99343,1.5782,3.1232,1.2611,3.8373,2.6563,3.6026,2.0
3.445,-2.7572,2.7286,1.1713,1.2895,3.7439,3.1844,3.3001,1.259,0.73777,2.5379,3.806,2.0
4.3924,-1.7589,3.2329,1.6274,2.3897,3.2085,3.5161,2.9447,1.9709,0.80295,3.5412,3.6002,2.0
4.4917,-3.2779,1.1186,1.7209,0.84259,3.0465,3.1203,3.1747,0.22252,2.6365,2.446,0.026148,2.0
-5.1181,0.21379,2.6599,3.485,0.75847,0.24701,2.8099,1.6206,0.37993,2.9564,2.4614,0.16773,2.0
-1.8182,-4.7303,0.1173,2.829,0.83326,3.6266,1.6827,0.52245,0.95631,1.4975,3.5086,3.4836,2.0
3.837,-0.91707,2.1775,0.057189,2.8534,2.6225,2.5754,0.63823,3.1297,3.9043,3.0675,1.7776,2.0
-0.64719,-4.6195,2.1159,0.098335,1.0108,3.7918,0.31324,3.2666,3.4753,0.14085,3.0004,1.7702,2.0
4.0641,2.9834,3.4927,0.94798,1.0801,2.181,1.523,0.12222,2.4959,1.313,0.46249,1.3224,2.0
-2.5235,4.48,0.75043,2.3931,1.927,1.2213,1.7508,2.176,1.3301,2.6038,0.81636,3.7587,2.0
-1.8671,-4.7292,3.7258,3.7048,0.88269,0.35406,1.6278,3.294,1.085,0.1574,0.46504,2.8514,2.0
0.26463,-6.1076,3.9054,1.3377,1.4187,1.6861,1.0951,3.7936,0.1279,0.54249,3.3658,3.7556,2.0
-3.4791,-1.9933,1.3248,1.7721,2.5509,1.4701,0.9254,1.8411,3.4773,0.95496,1.5263,2.1238,2.0
7.293,-0.41147,2.4948,0.39655,2.999,3.4101,2.9516,0.278,0.99059,3.4374,1.8162,0.087212,2.0
-2.1458,4.9351,2.1082,2.8606,1.9697,3.9357,3.5176,2.0896,3.9417,3.6579,0.29555,3.2816,2.0
