0,1,2,3,4,5,6,7,8,9,10,11,12
-1.7195,6.9914,2.4366,3.506,3.819,1.1511,1.0261,,,,,,3
-1.7139,5.7181,3.7014,0.231,0.77726,0.37611,1.4393,,,,,,3
-0.33532,4.9191,2.5424,1.8704,1.8667,2.3278,3.2341,,,,,,3
-1.9514,4.5726,0.21927,2.4294,3.6445,0.34078,2.265,,,,,,3
-1.4697,4.7822,3.9687,1.4309,1.6638,3.0999,3.1283,,,,,,3
-2.6924,4.7471,1.1825,1.7851,1.1921,2.8462,1.9512,,,,,,3
-1.8383,4.2107,0.96036,3.1849,1.0294,0.083845,1.7663,,,,,,3
-3.2437,4.9679,1.5435,3.2551,3.3276,0.83896,1.3518,,,,,,3
-1.279,5.597,1.0445,1.2119,2.7781,2.7095,0.21913,,,,,,3
-3.4749,4.897,0.89879,0.98742,0.024714,1.8125,2.7694,,,,,,3
-1.8746,3.9661,1.4726,1.5573,2.5486,1.9729,0.070887,,,,,,3
-0.9682,4.3896,0.69723,0.65722,3.2601,1.4107,1.6857,,,,,,3
-1.6071,5.5055,3.0725,3.0048,2.6453,2.4476,3.5255,,,,,,3
-1.4076,5.758,2.3348,0.24225,1.3397,1.8275,0.0059219,,,,,,3
-2.4846,5.7592,1.2597,0.36535,3.8366,1.1795,2.0028,,,,,,3
-4.6926,4.1905,3.6173,3.7596,2.1414,3.351,3.0192,,,,,,3
-2.482,4.5051,3.5922,2.3347,2.2666,1.3909,2.702,,,,,,3
-1.6044,3.7466,1.7391,3.4319,0.46345,3.8807,0.72441,,,,,,3
-3.5384,4.6113,0.28254,1.5212,2.0357,1.6099,3.9841,,,,,,3
-2.8196,3.9607,2.5799,1.4415,3.2599,2.0976,3.5658,,,,,,3
-0.34976,3.8308,3.3533,1.1683,2.5291,2.0414,2.784,,,,,,3
-2.1097,5.7346,3.6149,0.3425,0.52037,2.2904,0.40803,,,,,,3
-1.9286,3.0119,2.4805,2.5824,2.133,3.5736,3.4867,,,,,,3
-3.5043,4.7296,1.7,3.7328,3.8043,1.4996,3.6334,,,,,,3
-2.047,5.6319,0.023586,2.1776,0.31198,3.872,3.6243,,,,,,3
-1.0506,4.9921,3.8803,2.6799,1.7469,1.4131,2.2685,,,,,,3
-3.7669,5.2233,2.1229,3.7004,3.1266,0.73577,1.633,,,,,,3
-2.3963,5.3376,1.363,2.2987,0.65456,2.2602,0.40255,,,,,,3
-2.3139,8.0188,2.3675,3.6512,2.7714,2.7735,2.1755,,,,,,3
-1.617,4.3856,3.5652,3.7102,1.7387,2.0785,1.7607,,,,,,3
-0.65319,5.5932,1.8139,1.1509,3.2796,2.8312,2.5222,,,,,,3
-0.28601,3.8285,2.7769,3.7628,2.2176,3.6226,0.85798,,,,,,3
-1.4779,5.9954,3.6595,3.2583,3.1526,3.5077,2.5592,,,,,,3
-0.45283,5.734,0.4457,2.1008,1.0716,1.0705,3.8737,,,,,,3
-2.6145,5.9953,0.89374,3.2783,2.1171,3.6818,2.7889,,,,,,3
-2.2557,4.5993,1.9527,2.7865,2.5969,0.75746,3.5367,,,,,,3
-3.129,4.5733,3.1931,3.498,0.72375,0.95332,3.7073,,,,,,3
0.23628,5.8887,1.7643,2.2708,0.79238,2.1537,3.781,,,,,,3
-3.867,5.5054,0.67831,2.7137,0.62259,0.53494,2.0715,,,,,,3
-1.5341,6.5565,3.5324,0.11527,3.9434,0.90923,0.71271,,,,,,3
-2.3824,5.8375,0.11498,3.0377,1.0023,1.0261,3.2879,,,,,,3
-1.5506,7.6459,1.4352,0.70168,1.4905,1.2696,0.19564,,,,,,3
-3.5816,6.4865,3.4569,2.2395,1.9173,0.53194,0.51663,,,,,,3
-3.7858,3.6556,2.9408,2.1287,1.2177,0.656,3.7277,,,,,,3
-1.6966,3.5068,2.624,1.216,2.8457,1.0849,1.1236,,,,,,3
-0.028812,4.5224,1.9845,2.8003,1.8835,1.3809,3.7764,,,,,,3
-1.5143,3.7152,0.39377,3.8083,2.5068,0.81191,2.7374,,,,,,3
-1.3663,4.7182,1.0516,2.1791,0.83312,0.28608,2.6966,,,,,,3
-2.7294,6.1544,1.8565,1.0363,1.5664,3.4939,1.5068,,,,,,3
-1.6663,6.2284,2.0475,0.084351,0.68429,0.6075,3.4724,,,,,,3
-2.6197,4.3406,2.3859,3.0297,2.3221,3.1771,2.2342,,,,,,3
-2.6796,6.3359,1.8825,0.03147,1.1071,3.7855,1.2135,,,,,,3
-2.9054,5.59,1.6547,1.062,0.36818,1.4057,3.397,,,,,,3
-2.3481,4.8622,2.0527,2.2002,1.0425,0.2357,3.1382,,,,,,3
-1.1388,5.8122,0.6272,0.55415,3.3488,3.6855,3.8825,,,,,,3
0.22918,6.3782,0.96945,1.7842,3.0118,3.1086,3.913,,,,,,3
-1.7252,4.6853,0.78265,0.56738,1.4581,0.99675,2.4131,,,,,,3
-2.1586,4.9762,2.7999,3.5025,2.3986,2.1268,0.05971,,,,,,3
-3.4194,5.1749,2.1901,2.2005,1.3709,0.29439,1.0277,,,,,,3
-1.1935,4.6337,0.40556,2.3382,1.7459,3.4064,1.2402,,,,,,3
-1.4074,5.48,1.3901,2.1232,1.0329,3.0053,0.90916,,,,,,3
-2.877,5.497,3.5353,3.4384,1.7283,0.70565,2.8903,,,,,,3
-1.1501,6.272,0.46255,2.0287,0.14234,3.3048,2.5966,,,,,,3
-0.67089,5.0886,3.4788,2.9451,0.31491,0.13477,3.7183,,,,,,3
-2.4938,4.2363,2.86,3.4299,1.3578,0.071775,2.176,,,,,,3
-2.0226,4.9166,0.67076,0.45712,0.83375,2.8596,1.7674,,,,,,3
-0.50447,4.8988,3.5313,1.733,2.9728,3.6974,2.5609,,,,,,3
-2.2656,4.5582,0.30903,1.1391,1.9929,2.2195,0.88072,,,,,,3
-1.432,7.591,2.8123,3.4743,0.27406,3.3154,0.19801,,,,,,3
-2.3997,4.6466,2.678,0.26782,1.5606,1.4272,0.84182,,,,,,3
-2.0021,5.0604,2.7524,2.4456,1.0354,1.2271,3.4568,,,,,,3
-4.0306,4.3463,3.9542,1.3773,3.0207,2.6953,0.44337,,,,,,3
-3.0389,4.9921,0.24133,1.0787,3.5161,0.22467,3.8599,,,,,,3
-2.0503,4.6303,2.4865,2.2805,3.475,1.3072,1.6147,,,,,,3
-2.7351,5.0745,1.9471,0.52873,0.84998,3.5331,0.72948,,,,,,3
-3.8954,5.258,1.2189,0.53989,1.7819,1.6443,2.2514,,,,,,3
-1.3907,4.7059,0.58402,3.7401,0.089658,2.0087,1.6495,,,,,,3
-2.4795,5.2904,3.822,1.3425,3.1062,1.429,3.1536,,,,,,3
-1.2489,7.691,3.842,0.79048,1.6029,3.9554,0.30813,,,,,,3
-2.9803,6.206,3.4953,0.2863,2.4933,1.8596,0.10896,,,,,,3
-4.2374,5.7875,3.0003,3.6471,3.8942,3.7873,3.3674,,,,,,3
-0.48917,4.0661,1.5196,3.8278,1.5161,0.40094,0.48272,,,,,,3
-2.4096,5.6856,2.4714,1.4373,2.7874,1.2783,3.8106,,,,,,3
-2.0619,6.1298,2.8416,0.38436,1.8092,1.5773,2.4487,,,,,,3
-2.6721,2.7301,0.23315,3.5741,1.7739,3.3543,1.0541,,,,,,3
-2.3649,5.2694,2.2602,1.5346,0.97503,0.64103,2.7859,,,,,,3
-0.62674,7.6341,2.1802,0.63252,0.67094,0.93269,2.1057,,,,,,3
-0.90345,4.0289,3.8957,2.5675,2.5777,0.65534,2.5159,,,,,,3
-2.7158,3.9033,0.47314,0.15363,0.050701,2.2743,2.4826,,,,,,3
-1.526,6.3465,2.5382,0.2674,0.043469,0.61141,2.8805,,,,,,3
-2.3911,3.4626,0.5898,2.1559,1.6541,2.6825,0.18073,,,,,,3
-2.2769,4.5378,0.85741,3.673,1.2939,3.5865,3.2233,,,,,,3
-2.4854,5.3598,0.13799,0.66685,1.3785,2.6994,1.5778,,,,,,3
-2.517,4.6575,3.0964,0.49844,0.97671,2.6318,0.66005,,,,,,3
-0.25694,4.8954,1.0307,0.054778,1.6394,1.6562,3.5892,,,,,,3
-2.1589,5.0985,3.1428,3.0511,0.19241,2.6222,3.5694,,,,,,3
-1.2316,4.4914,2.4388,2.891,3.7928,1.5921,3.3803,,,,,,3
-1.7939,4.9833,0.11832,3.4178,0.14834,2.3421,2.3881,,,,,,3
-1.3621,3.8899,3.6389,0.99983,2.1359,3.247,1.671,,,,,,3
-1.8978,2.9364,1.4961,2.4596,2.0949,2.7274,2.2282,,,,,,3
-2.3944,6.0861,1.6559,0.19445,0.34668,3.8738,2.1756,,,,,,3
-2.1034,3.0453,3.6983,0.45118,0.92696,1.1603,2.8739,,,,,,3
0.1095,4.471,1.8256,1.3926,1.5339,0.062994,1.4912,,,,,,3
-1.8341,6.6197,3.8709,1.8878,1.6989,1.6405,0.96077,,,,,,3
-2.6463,2.7405,0.78997,0.31813,3.0945,3.4289,2.6752,,,,,,3
-2.3114,5.1401,3.1415,2.7281,3.4119,3.9313,0.14672,,,,,,3
-0.22752,5.9947,3.3531,2.1011,3.783,3.2647,1.5423,,,,,,3
-3.1963,6.7919,3.0869,2.0635,0.47293,0.75778,3.1322,,,,,,3
-2.1522,4.9232,1.546,3.7616,0.75088,0.15893,1.3739,,,,,,3
-2.7846,4.7586,3.7933,0.52691,0.43649,2.4237,2.2641,,,,,,3
-3.6064,2.9633,2.1615,2.6031,1.8179,2.9222,1.273,,,,,,3
-1.3453,5.2668,2.1881,3.3887,0.80869,0.1929,3.9723,,,,,,3
-1.3725,4.204,1.1873,1.3836,1.1333,3.1689,0.1093,,,,,,3
-1.2408,4.2357,2.9965,0.27259,1.3606,1.5811,1.0902,,,,,,3
-1.168,5.3248,0.47296,0.045922,2.4415,0.23914,2.0093,,,,,,3
-2.4874,4.841,0.66134,0.02716,2.6267,2.4829,1.4787,,,,,,3
-1.6545,4.389,3.9658,1.1699,3.9187,0.66076,0.88775,,,,,,3
-3.4473,3.7748,0.26936,0.87065,1.6948,1.3173,1.5455,,,,,,3
-4.1639,5.1019,3.0336,1.2076,3.3415,1.0798,3.2171,,,,,,3
-2.1727,4.125,1.7306,2.3816,0.75788,2.1643,3.1385,,,,,,3
-0.50589,4.2169,0.56602,2.2548,1.5649,3.4149,2.6217,,,,,,3
-3.4545,5.3872,0.20028,0.87198,2.2484,1.7288,1.4297,,,,,,3
-2.4798,6.2852,3.8633,1.5623,3.8274,2.3121,1.3561,,,,,,3
-0.35552,4.6338,0.91343,1.3525,0.17687,0.54591,0.2108,,,,,,3
0.12615,5.1604,1.5484,2.9835,0.25814,2.3262,3.4514,,,,,,3
-0.47019,4.5216,0.59199,1.476,3.6333,2.6848,0.2954,,,,,,3
-1.3233,5.0122,2.3249,1.6929,2.7759,3.3478,2.7384,,,,,,3
-2.4299,4.0059,1.7312,2.2857,3.4172,2.5376,2.2943,,,,,,3
-1.3895,4.1013,0.41216,2.3525,3.0895,0.84726,1.7238,,,,,,3
-2.5969,4.6102,0.020547,0.11498,3.8322,3.6268,1.9448,,,,,,3
-0.88709,6.3997,1.5775,0.36452,1.5306,1.6206,2.7141,,,,,,3
-1.7951,4.2291,3.524,2.0041,1.6843,3.5545,0.81285,,,,,,3
-2.9267,4.5305,1.1718,3.673,1.0432,2.3002,1.4731,,,,,,3
-1.8891,6.4094,2.75,0.99046,1.9899,0.066838,3.0396,,,,,,3
-1.1069,3.9732,2.9527,2.6118,0.038288,2.1616,0.42001,,,,,,3
-0.40947,5.5874,3.6143,0.26081,3.5151,3.4106,2.5565,,,,,,3
-3.4237,4.1789,2.8835,0.06535,1.3196,0.89033,3.0222,,,,,,3
-2.7503,4.9405,2.5755,2.0804,0.77604,2.548,2.5848,,,,,,3
-1.666,5.218,2.7095,2.6094,1.1284,2.8499,2.6737,,,,,,3
-1.1956,5.6499,2.9277,1.5766,3.8003,1.3349,2.3691,,,,,,3
-1.7263,4.8184,3.5945,1.5225,2.5655,0.20314,2.9613,,,,,,3
-2.3729,4.3323,3.7351,1.4784,1.1164,1.8374,1.8563,,,,,,3
1.6563,4.7801,1.7643,3.0125,1.2289,3.4624,0.57432,,,,,,3
-3.7436,6.1788,1.4045,2.4476,1.7713,3.1034,1.2749,,,,,,3
-0.27461,6.9132,3.7235,0.95661,3.5664,1.3681,3.3914,,,,,,3
-2.1577,5.3255,3.8159,3.701,1.3013,2.9928,2.6313,,,,,,3
-3.2322,6.1197,0.27456,1.5275,1.4982,2.4992,1.5558,,,,,,3
-2.4011,4.1704,1.3671,1.4938,3.1019,2.9124,3.6681,,,,,,3
-0.92338,5.2871,0.055054,1.3191,2.6297,2.6805,2.1104,,,,,,3
-1.1144,6.1482,1.5844,3.6151,0.024043,1.9407,0.63562,,,,,,3
-3.9429,5.0861,2.4203,1.8645,0.35029,2.296,2.7721,,,,,,3
-1.1867,4.6163,0.58442,2.0328,0.99901,3.2015,3.1336,,,,,,3
-1.5719,3.7752,1.6249,3.1789,1.0465,1.7985,3.3858,,,,,,3
-0.94766,6.7484,0.30211,0.5404,0.44984,1.1041,1.8292,,,,,,3
-0.31569,5.2119,2.4629,0.81998,1.9791,2.9034,0.35584,,,,,,3
-4.4421,5.7812,1.3297,0.7607,1.8849,1.5883,0.5425,,,,,,3
-0.70816,6.6713,0.34051,0.0075644,2.1445,1.5554,2.2853,,,,,,3
-2.7192,4.8364,3.0046,3.4311,3.737,2.4237,2.4942,,,,,,3
-2.7545,4.1816,2.9869,0.040037,0.24836,0.074371,2.7886,,,,,,3
-2.8791,4.9238,0.92575,0.034738,0.33723,2.7633,1.6629,,,,,,3
-1.7819,3.3299,1.2584,3.3619,3.2079,1.856,0.55494,,,,,,3
-2.3516,4.0273,0.64739,3.0802,2.0373,3.0764,1.2404,,,,,,3
-1.6316,5.1543,0.16923,3.4286,1.5592,1.3398,2.8494,,,,,,3
-2.7793,4.8208,2.2152,3.7338,0.47487,0.64832,0.8498,,,,,,3
-0.32446,6.6964,2.6865,0.060292,2.621,2.3388,2.9352,,,,,,3
-1.8282,5.7713,3.9502,0.75938,1.0436,0.9864,1.5574,,,,,,3
-3.1246,5.1673,3.5947,2.7764,2.0818,0.39358,0.084411,,,,,,3
-1.7915,5.4363,0.59419,3.9092,0.13623,1.6393,2.6033,,,,,,3
-2.1159,5.3172,0.35373,2.301,3.8506,3.2928,2.5374,,,,,,3
-0.92224,5.2612,1.4104,2.2495,3.7294,0.65596,2.8737,,,,,,3
-2.6829,4.9629,3.4026,3.7671,2.091,0.82271,3.2065,,,,,,3
-1.0741,4.1013,2.813,2.7454,2.5098,0.39018,2.7235,,,,,,3
-1.4982,5.7766,0.65238,1.3246,3.3823,3.0805,1.1079,,,,,,3
-0.21457,5.2435,0.79155,1.3602,3.5018,3.9389,2.6178,,,,,,3
-2.067,3.8722,3.7502,3.7375,0.21669,1.7656,3.0591,,,,,,3
-0.63269,4.279,1.0495,1.23,0.28508,0.52251,1.1679,,,,,,3
-2.2139,4.7083,0.16302,0.15505,0.78162,0.98,3.274,,,,,,3
-1.1024,4.0849,2.5953,2.2711,2.1666,3.4655,0.31089,,,,,,3
-3.2476,5.2103,1.5469,2.6034,2.1852,0.26289,3.6355,,,,,,3
-2.463,5.0891,2.8182,2.9548,1.0475,0.24136,3.9907,,,,,,3
-1.9583,3.9632,0.27687,3.8255,0.8375,1.0401,1.6752,,,,,,3
-1.3924,6.8434,3.7241,1.2242,2.9448,1.7879,1.0636,,,,,,3
-2.8288,2.9981,1.0197,3.0364,1.6244,2.7006,1.0399,,,,,,3
-2.4591,4.5339,2.69,1.1253,2.062,1.0459,1.3605,,,,,,3
-3.1798,5.8343,1.0097,3.6076,2.8423,2.7847,3.1543,,,,,,3
0.69122,6.675,3.7778,2.6824,3.9659,2.2222,2.5461,,,,,,3
-2.7639,3.9497,1.3054,1.1662,0.62382,0.172,2.9889,,,,,,3
-2.2045,4.3902,3.747,1.2939,1.8976,0.66638,3.6128,,,,,,3
5.7874,-4.4224,1.0459,2.8671,1.9171,2.3467,3.9999,,,,,,4
4.3496,-4.9339,3.3691,0.73692,1.6957,2.0376,3.9088,,,,,,4
3.0484,-0.15181,2.6025,1.7613,1.9494,3.9975,1.9039,,,,,,4
4.2856,-5.5369,2.5381,1.4581,3.9771,3.9142,1.9109,,,,,,4
2.4182,-4.2216,1.1926,0.85403,0.32545,3.0591,0.27444,,,,,,4
2.433,-4.7027,2.6129,2.1342,0.055229,0.93695,1.2189,,,,,,4
4.5862,-4.1521,3.9169,3.3291,3.9462,2.9476,3.6924,,,,,,4
2.163,-3.7095,2.8052,1.8912,3.8007,2.6667,2.7447,,,,,,4
3.619,-2.727,1.4156,2.5294,3.1371,2.4889,1.1455,,,,,,4
5.2004,-2.5408,2.9611,0.788,0.29703,3.4218,1.7356,,,,,,4
3.0772,-4.7477,1.1804,3.9902,1.6704,2.1932,1.4696,,,,,,4
6.3132,-3.8643,1.8806,0.0093503,1.4369,3.6203,2.001,,,,,,4
5.1622,-4.5533,3.0339,2.4613,3.9468,0.071036,0.63045,,,,,,4
2.3755,-4.8149,2.1629,3.2979,3.7562,2.3435,1.7903,,,,,,4
4.9851,-2.7192,3.2323,1.6563,0.061741,1.1245,3.659,,,,,,4
2.5201,-2.6233,0.60312,3.5853,1.893,2.9755,0.35508,,,,,,4
2.8673,-4.1576,0.80324,2.0481,3.5926,0.86368,1.4885,,,,,,4
5.9205,-3.991,3.0573,3.8467,0.57466,0.20385,0.21003,,,,,,4
5.013,-4.7295,1.1889,2.4315,0.9829,1.1273,3.2895,,,,,,4
6.0308,-3.5083,1.9893,2.6644,0.52586,0.53412,3.2202,,,,,,4
5.2533,-4.9995,2.5205,3.6858,2.8123,1.8275,3.3722,,,,,,4
4.2723,-5.7063,1.697,1.7948,1.3202,0.89186,2.6481,,,,,,4
5.5395,-2.9069,0.77444,2.5332,0.4139,2.2131,3.8442,,,,,,4
2.2987,-3.5684,0.27327,0.84606,0.88527,0.2846,2.3914,,,,,,4
4.5167,-3.9484,0.43455,2.2414,3.4007,0.38997,3.5136,,,,,,4
3.5648,-3.0999,1.7537,0.41444,3.1525,1.2973,0.20973,,,,,,4
4.0594,-4.1302,1.555,1.1693,0.74268,2.5153,0.092763,,,,,,4
5.1195,-5.0708,1.0075,2.1761,1.5794,3.0069,0.8209,,,,,,4
5.6034,-2.7224,2.568,0.72349,1.0385,1.7842,2.3109,,,,,,4
3.509,-6.1991,2.5895,1.1043,2.3951,0.92573,3.085,,,,,,4
3.0537,-3.8729,2.4886,0.93039,2.6713,2.271,3.4884,,,,,,4
3.7865,-1.7236,0.12096,2.1953,0.30576,0.85154,0.32343,,,,,,4
4.7293,-5.3778,0.99518,2.2282,1.5707,1.0873,3.4002,,,,,,4
3.8545,-3.9935,2.8524,2.4821,0.92625,0.70362,3.7217,,,,,,4
3.9073,-4.6252,2.9339,0.0026277,3.7847,3.1024,2.1505,,,,,,4
4.7346,-2.3251,3.5537,0.75113,1.4377,0.32745,0.21062,,,,,,4
3.3168,-4.0581,2.1557,1.9051,1.1629,2.1949,3.5472,,,,,,4
4.9023,-3.5349,0.76629,0.072627,0.38378,2.9282,0.6394,,,,,,4
4.686,-4.3783,3.09,1.8996,2.5798,2.613,3.183,,,,,,4
3.7571,-4.218,2.4734,0.30636,1.9845,2.6121,1.2292,,,,,,4
5.7945,-1.9591,3.754,1.0028,1.0658,2.7547,2.6099,,,,,,4
2.1649,-3.1344,1.9676,2.3247,2.9315,0.44316,3.4972,,,,,,4
5.4619,-2.2677,1.4172,0.60405,3.7972,1.4314,0.58153,,,,,,4
3.9715,-4.0493,3.257,1.6408,3.8629,2.4038,3.4774,,,,,,4
2.731,-3.9018,1.2849,3.5721,3.3138,1.3916,3.4491,,,,,,4
4.3055,-3.0881,3.9047,3.4177,0.75952,3.2482,2.9901,,,,,,4
2.8195,-3.487,1.5133,2.171,3.1379,0.46891,2.67,,,,,,4
6.3974,-4.7229,0.37098,1.8418,1.8389,1.6637,3.7268,,,,,,4
4.6269,-4.8937,0.084147,0.59758,0.50148,3.1791,1.5721,,,,,,4
2.101,-4.0825,2.117,1.9556,1.5325,3.5069,1.7763,,,,,,4
3.2479,-3.6262,0.38759,2.2765,0.2697,1.4128,0.86956,,,,,,4
3.9913,-3.6992,3.6593,1.3658,3.642,3.2603,3.1875,,,,,,4
3.5316,-3.6587,2.8943,1.6717,3.9016,0.49265,3.4801,,,,,,4
4.5126,-2.1824,1.8321,0.70709,2.7923,1.3921,2.9049,,,,,,4
2.0545,-2.3539,1.0835,3.3391,0.98384,1.8424,0.51624,,,,,,4
5.0226,-2.7423,3.3255,2.7032,2.7018,1.8215,0.3783,,,,,,4
2.3934,-4.0804,0.22957,0.74177,0.35963,1.5445,0.37467,,,,,,4
2.8995,-3.1607,2.2213,2.4445,3.8734,0.24897,0.78061,,,,,,4
3.2421,-5.8529,2.3792,2.8206,2.6591,1.6829,1.7699,,,,,,4
6.5469,-3.4976,1.228,0.11328,0.45275,3.9647,1.2741,,,,,,4
3.5636,-5.0388,1.4639,2.0835,0.33106,3.2342,2.5769,,,,,,4
5.3453,-5.2808,3.9748,1.0365,0.14342,2.1987,2.9651,,,,,,4
2.9875,-4.5663,2.4687,2.0329,2.2879,3.227,1.3312,,,,,,4
3.898,-2.1979,3.2668,3.893,3.3585,1.8225,3.2687,,,,,,4
5.5738,-2.4219,2.4034,3.2729,3.0734,2.3488,1.0118,,,,,,4
3.4715,-3.5702,0.2169,3.435,3.9985,3.9951,2.4547,,,,,,4
4.7879,-1.9998,0.238,3.5865,2.4204,2.9347,3.4262,,,,,,4
4.8188,-3.3406,1.7372,1.198,1.4689,1.8669,0.71626,,,,,,4
4.4998,-4.648,2.7486,3.5201,0.067641,2.4657,2.0181,,,,,,4
3.0307,-3.9353,2.6934,1.0209,0.94178,0.51633,2.8461,,,,,,4
3.6759,-4.0693,1.4369,0.76859,2.7171,3.587,0.92328,,,,,,4
4.603,-4.105,1.9653,0.74647,1.716,0.66613,3.2315,,,,,,4
3.6258,-2.6721,0.69217,3.4444,0.66513,0.88964,2.3156,,,,,,4
3.5911,-3.8109,0.44775,1.7784,2.171,2.5133,3.9138,,,,,,4
5.9488,-5.6938,2.2973,1.5464,2.3544,1.9769,3.5533,,,,,,4
4.7222,-2.0938,1.4861,3.328,3.2464,1.8443,3.0554,,,,,,4
4.3434,-3.4273,1.4298,0.82597,1.8888,0.41456,3.533,,,,,,4
3.0665,-2.4643,0.38161,3.5912,3.6739,0.35232,1.3047,,,,,,4
4.5487,-3.5877,3.9399,1.838,3.4539,3.6298,2.8925,,,,,,4
2.3186,-3.7612,1.6927,0.6538,2.0873,1.5943,1.8528,,,,,,4
4.7711,-2.2559,3.0623,1.075,2.1157,0.097805,2.9599,,,,,,4
4.6502,-5.6055,2.9811,2.0828,2.7183,1.8675,2.245,,,,,,4
4.1924,-4.7305,3.4646,3.0895,2.7267,3.4332,1.6463,,,,,,4
5.5615,-3.5152,3.2376,1.5496,0.75625,3.4543,0.2417,,,,,,4
3.207,-5.6191,2.0865,0.1777,1.889,2.0218,2.0015,,,,,,4
5.8171,-3.6294,1.0247,3.9474,2.4678,1.9515,2.0627,,,,,,4
3.9747,-3.4266,3.5322,2.0921,3.7037,0.94727,2.0702,,,,,,4
3.4877,-4.2049,3.3916,3.3747,0.6646,3.8821,2.0251,,,,,,4
5.6375,-4.3285,0.083113,3.5674,3.4565,0.58417,1.6893,,,,,,4
2.1239,-5.0191,0.24015,2.7424,1.0971,0.4869,2.6199,,,,,,4
2.8391,-4.5258,2.7571,2.0714,2.2959,1.2374,2.8835,,,,,,4
3.9301,-3.4461,1.0428,1.7678,0.49922,3.5186,2.6641,,,,,,4
5.318,-3.6188,0.083714,1.5206,2.0706,1.1198,1.9745,,,,,,4
4.5409,-5.0598,2.3669,0.12738,0.32337,2.4052,0.38448,,,,,,4
4.4673,-3.587,0.15839,0.86353,1.4811,1.0775,3.24,,,,,,4
3.5701,-4.4511,0.41074,0.34122,2.6964,3.6545,1.5817,,,,,,4
0.83095,-5.2737,1.4447,3.1875,0.10538,2.4215,1.4884,,,,,,4
2.3839,-5.3075,0.031733,1.6072,2.6072,0.64892,1.2593,,,,,,4
4.0741,-4.9971,1.8587,0.19918,3.5707,3.6803,1.6396,,,,,,4
4.0016,-3.4917,0.46702,1.266,1.8009,0.42758,2.0615,,,,,,4
5.1382,-5.4964,2.8741,3.4849,3.4677,0.57416,1.131,,,,,,4
4.5281,-5.0218,2.6703,3.7256,3.0019,2.5583,1.8995,,,,,,4
4.8147,-4.1457,2.2368,1.7029,1.7927,1.06,0.11441,,,,,,4
4.406,-6.3105,2.2689,3.4646,2.4266,0.039857,0.55513,,,,,,4
3.6457,-4.7044,1.8665,1.9226,2.801,3.4104,0.47537,,,,,,4
4.462,-1.9846,1.4831,3.6334,0.93388,1.2329,2.044,,,,,,4
4.6325,-3.8134,0.14019,1.0021,1.8163,3.6341,3.7556,,,,,,4
3.594,-3.4748,3.4594,2.1066,0.1909,1.8334,1.4267,,,,,,4
4.2875,-2.5847,3.8428,0.97932,2.4453,1.3146,3.7688,,,,,,4
4.8901,-6.9529,3.6399,3.3538,0.06836,3.9651,1.2185,,,,,,4
3.6946,-5.1418,3.0207,2.1029,2.4973,3.2542,0.89965,,,,,,4
3.1764,-6.0437,1.1432,1.3992,0.77745,1.1802,0.43525,,,,,,4
5.9727,-2.3402,1.3196,1.0285,2.0233,3.5035,2.4174,,,,,,4
3.1987,-4.7802,1.8833,0.67531,1.9192,1.2676,2.2221,,,,,,4
6.9822,-4.0542,2.2769,2.3969,2.8422,3.8391,2.419,,,,,,4
4.1413,-4.2477,2.4109,3.244,2.7613,3.7144,3.1707,,,,,,4
3.186,-4.5915,0.95222,3.3957,2.9042,1.9846,0.083698,,,,,,4
3.3824,-4.0741,2.3056,3.3791,1.7641,1.967,3.9549,,,,,,4
3.1307,-3.0896,1.4735,0.94001,1.3145,3.9688,0.34751,,,,,,4
4.3391,-4.2079,1.0865,2.0331,2.1884,1.5795,3.6019,,,,,,4
3.6872,-4.187,3.942,2.6774,3.4335,3.7891,0.95239,,,,,,4
3.5956,-5.3751,2.5917,0.36297,3.6575,0.36561,3.2371,,,,,,4
3.8503,-3.0823,1.5641,2.172,2.504,1.531,2.4604,,,,,,4
4.7413,-1.3354,0.46348,1.192,2.0688,2.9221,1.1168,,,,,,4
4.929,-4.6989,1.2335,1.5274,2.1499,2.9848,2.6036,,,,,,4
3.2353,-3.3913,0.1656,2.1355,0.64401,0.69363,3.5475,,,,,,4
2.44,-1.8082,1.521,1.7061,0.55293,1.4478,1.5235,,,,,,4
2.8204,-2.5678,2.8948,0.92814,2.3818,2.6454,3.4743,,,,,,4
3.0009,-3.5096,3.1078,0.11368,2.4278,2.5111,3.6516,,,,,,4
3.3165,-2.4605,0.40192,0.10411,2.5772,2.8989,3.6444,,,,,,4
2.7226,-5.886,3.6797,1.0972,0.25442,2.6904,3.522,,,,,,4
3.3488,-3.9153,2.7486,2.7779,0.25381,0.17158,0.86387,,,,,,4
4.2336,-2.2726,0.45791,1.32,2.4154,1.1991,0.056826,,,,,,4
4.6203,-4.9031,3.0354,3.002,1.633,1.9495,0.36805,,,,,,4
4.0503,-5.1933,2.9876,3.1826,1.7552,1.3757,2.8775,,,,,,4
4.6184,-4.8795,3.2709,0.21497,0.31765,0.30224,1.2335,,,,,,4
3.1189,-4.8899,2.3995,0.036896,1.6307,1.3448,0.8523,,,,,,4
3.3927,-3.7469,2.2715,2.9125,0.4516,0.48981,0.46857,,,,,,4
3.6186,-4.4615,3.2988,2.6576,3.9884,0.57096,1.4532,,,,,,4
3.1923,-3.6779,3.8633,2.3413,2.8236,1.5057,1.3313,,,,,,4
